P,N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,Task
1,116,5,3,2,110,1,0.86867593569331802,0,0,0,Test
1,117,1,2,0,120,1,0.77970450001885205,0,0,0,Test
1,118,4,4,1,109,1,0.79152060000342295,1,1,0.51322029999573704,Test
1,119,5,3,2,110,1,0.74634973568026897,2,1,0.92527343571418896,Test
1,120,2,2,1,120,1,0.92622900000424102,1,1,8.2586215999908799,Test
1,121,3,1,0,122,1,1.10851130000083,2,1,0.55174843568238396,Test
1,122,2,2,1,120,1,0.91461179999168996,2,1,0.50613039999734599,Test
1,123,3,3,1,110,1,0.84307873572106495,2,1,0.457579200010514,Test
1,124,5,4,2,109,1,0.97182993570459097,2,1,0.56310329999541897,Test
1,125,4,1,0,122,1,0.92365053569665201,1,1,1.2410151357180399,Test
1,126,3,3,1,110,1,0.82112773571861897,0,0,0,Test
1,127,1,1,1,122,1,0.93565623569884304,0,0,0,Test
1,128,4,4,1,109,1,0.81786660000216205,2,1,0.50335420705960099,Test
1,129,5,3,2,110,1,0.763713335705688,0,0,0,Test
1,130,3,2,0,120,1,0.98936820001108605,0,0,0,Test
1,131,4,4,1,109,1,0.93278063571779102,1,1,0.63299434279906597,Test
1,132,2,1,0,122,1,1.3581879356934199,0,0,0,Test
1,133,5,3,2,110,1,0.83353409997653205,1,1,0.46142300707288098,Test
1,134,3,4,0,109,1,0.68585583570529696,2,1,0.49467943568015499,Test
1,135,5,2,2,120,1,0.91507079999428198,2,1,0.46420029998989798,Test
1,136,2,4,0,109,1,0.84686280001187697,1,1,0.65235570000368204,Test
1,137,5,1,2,122,1,0.94370630002231304,1,1,0.49153533569187902,Test
1,138,2,2,1,120,1,0.89797603571787499,0,0,0,Test
1,139,5,3,2,110,1,0.842554600007134,1,1,0.65690423568594303,Test
1,140,1,4,0,109,1,0.76442779999342803,2,1,0.55903279999620303,Test
1,141,3,2,0,120,1,0.89175320000504099,2,1,0.54383249999955297,Test
1,142,5,1,2,122,1,1.0399042356875701,1,1,0.61213209998095397,Test
1,143,2,2,1,120,1,0.99998973569017802,2,1,0.46061133570037799,Test
1,144,5,1,2,122,1,1.1105678357125699,0,0,0,Test
1,145,4,4,1,109,1,0.86392189998878199,0,0,0,Test
1,146,2,3,0,110,1,0.93686463570338696,1,1,0.44895290001295501,Test
1,147,1,4,0,109,1,0.60900133568793502,1,1,0.43265370000153802,Test
1,148,5,2,2,120,1,0.918416000000434,0,0,0,Test
1,149,1,1,1,0,0,0,1,1,0.588536499999464,Test
1,150,5,3,2,110,1,0.89558760001091298,2,1,0.64533713567652695,Test
1,151,4,1,0,122,1,1.0004428999964099,0,0,0,Test
1,152,5,3,2,120,0,0.816328999993857,0,0,0,Test
1,153,1,2,0,120,1,0.88992513570701703,0,0,0,Test
1,154,4,4,1,109,1,0.895186700014165,1,1,0.49686093570198903,Test
1,155,5,3,2,110,1,0.85798093568882905,2,1,0.48383633571211299,Test
1,156,2,2,1,120,1,0.81155583568033796,1,1,0.67471521414699998,Test
1,157,3,1,0,122,1,0.956549935712246,2,1,0.73301880000508401,Test
1,158,2,2,1,120,1,0.78301980000105698,2,1,0.51653360002092097,Test
1,159,3,3,1,110,1,0.765003835695097,2,1,0.43840539999655498,Test
1,160,5,4,2,109,1,0.73905303570791203,2,1,0.53854563570348601,Test
1,161,4,1,0,122,1,0.99809883569832902,1,1,0.54127690001041595,Test
1,162,3,3,1,110,1,0.78857003568555195,0,0,0,Test
1,163,1,1,1,122,1,1.0793348999868599,0,0,0,Test
1,164,4,4,1,109,1,0.72689723572693798,2,1,0.57885833570617296,Test
1,165,5,3,2,110,1,0.78880509998998605,0,0,0,Test
1,166,3,2,0,120,1,0.99778993570362196,0,0,0,Test
1,167,4,4,1,109,1,0.83447303570574205,1,1,0.64914313572808202,Test
1,168,2,1,0,122,1,1.0565903999959101,0,0,0,Test
1,169,5,3,2,110,1,0.74492129997815903,1,1,0.46173619999899501,Test
1,170,3,4,0,109,1,0.79790823569055702,2,1,0.48787099999026401,Test
1,171,5,2,2,120,1,0.75562859998899501,2,1,0.58756260000518501,Test
1,172,2,4,0,109,1,0.70627220001188096,1,1,0.44506853571510901,Test
1,173,5,1,2,120,0,0.75485633569769595,1,1,0.53669599999557305,Test
1,174,2,2,1,120,1,0.77621583570726205,0,0,0,Test
1,175,5,3,2,110,1,0.97883760000695497,1,1,0.52203389999340299,Test
1,176,1,4,0,109,1,0.81037823570659395,2,1,0.50057740000192996,Test
1,177,3,2,0,122,0,0.91114303571521305,2,1,0.73380839999299496,Test
1,178,5,1,2,122,1,1.25481450001826,1,1,0.58033180001075402,Test
1,179,2,2,1,120,1,0.95758333569392595,2,1,0.401746499992441,Test
1,180,5,1,2,110,0,0.78105340001639001,0,0,0,Test
1,181,4,4,1,109,1,0.66466730000684004,0,0,0,Test
1,182,2,3,0,110,1,0.77794793571229104,1,1,0.83566850001807302,Test
1,183,1,4,0,109,1,1.0760294000210699,1,1,0.52434833568986505,Test
1,184,5,2,2,120,1,0.92302420001942698,0,0,0,Test
1,185,1,1,1,122,1,0.71591103568789605,1,1,0.58068590000039,Test
1,186,5,3,2,110,1,0.49202549998881301,2,1,0.56420799999614302,Test
1,187,4,1,0,120,0,0.61445620001177303,0,0,0,Test
1,188,5,3,2,0,0,0,0,0,0,Test
1,189,1,2,0,120,1,0.74762079998618003,0,0,0,Test
1,190,4,4,1,109,1,0.56226913569844295,1,1,0.78617859998485096,Test
1,191,5,3,2,120,0,1.0615530000068201,2,1,0.48001900000963399,Test
1,192,2,2,1,109,0,0.89846920000854902,1,1,0.49881757138064098,Test
1,193,3,1,0,122,1,0.83159180000075095,2,1,0.76267289998941101,Test
1,194,2,2,1,120,1,0.85996390000218503,2,1,0.58981680707074702,Test
1,195,3,3,1,110,1,1.11265389999608,2,1,0.41335560000152299,Test
1,196,5,4,2,109,1,1.06137250000029,2,1,0.63353813570574902,Test
1,197,4,1,0,122,1,1.0956859000143599,1,1,0.54575970000587404,Test
1,198,3,3,1,110,1,0.90781173569848805,0,0,0,Test
1,199,1,1,1,122,1,1.28974219999509,0,0,0,Test
1,200,4,4,1,109,1,0.88671553571475703,2,1,0.63791103570838503,Test
1,201,5,3,2,110,1,0.79678193569998301,0,0,0,Test
1,202,3,2,0,120,1,0.89347909999196395,0,0,0,Test
1,203,4,4,1,109,1,0.61598619999131199,1,1,0.53737083572195798,Test
1,204,2,1,0,122,1,1.0996950000117101,0,0,0,Test
1,205,5,3,2,110,1,0.75589290002244502,1,1,0.80010890000266999,Test
1,206,3,4,0,109,1,0.91115393571089998,2,1,0.58289540000259898,Test
1,207,5,2,2,120,1,1.20789140000124,2,1,0.59993940001004398,Test
1,208,2,4,0,109,1,1.0356511999853,1,1,0.59728423570049904,Test
1,209,5,1,2,122,1,0.98921329999575403,1,1,0.50434570710058302,Test
1,210,2,2,1,120,1,1.12166589999106,0,0,0,Test
1,211,5,3,2,110,1,0.73647390000405699,1,1,0.62336333567509405,Test
1,212,1,4,0,109,1,0.86534499999834202,2,1,0.61240410001482803,Test
1,213,3,2,0,120,1,1.2832279999856799,2,1,0.53594599998905301,Test
1,214,5,1,2,122,1,1.0046705999993699,1,1,0.54222449997905597,Test
1,215,2,2,1,120,1,0.92249093568534601,2,1,0.569598535716068,Test
1,216,5,1,2,122,1,1.05177479999838,0,0,0,Test
1,217,4,4,1,109,1,1.03632243568427,0,0,0,Test
1,218,2,3,0,110,1,0.83399300000746701,1,1,0.57371600001351897,Test
1,219,1,4,0,109,1,0.85858753570937596,1,1,0.71861720000742901,Test
1,220,5,2,2,120,1,0.952290799992625,0,0,0,Test
1,221,1,1,1,110,0,0.71801599999889698,1,1,0.58307090000016604,Test
1,222,5,3,2,110,1,0.81701480000629101,2,1,0.50448760000290405,Test
1,223,4,1,0,122,1,0.99565660001826495,0,0,0,Test
1,224,5,3,2,110,1,0.86597650000476301,0,0,0,Test
1,225,1,2,0,120,1,1.4029638999781999,0,0,0,Test
1,226,4,4,1,109,1,0.77700160001404595,1,1,0.65109850000590097,Test
1,227,5,3,2,110,1,0.88039119998575199,2,1,0.83105653568054605,Test
1,228,2,2,1,122,0,1.0655755999905501,1,1,0.51340150000760298,Test
1,229,3,1,0,122,1,1.19208649999928,2,1,0.76060039261938095,Test
1,230,2,2,1,120,1,1.17177773569711,2,1,0.56248789999517601,Test
1,231,3,3,1,110,1,0.85914823570055898,2,1,0.98945023570558999,Test
1,232,5,4,2,109,1,0.77757689999998603,2,1,0.60184970000409499,Test
1,233,4,1,0,122,1,0.92217720000189696,1,1,0.92483887847629398,Test
1,234,3,3,1,110,1,0.81320510001387503,0,0,0,Test
1,235,1,1,1,122,1,0.95166799999424301,0,0,0,Test
1,236,4,4,1,109,1,1.11365373572335,2,1,25.268159256607799,Test
1,237,5,3,2,110,1,0.94783809999353297,0,0,0,Test
1,238,3,2,0,120,1,1.0401359999959801,0,0,0,Test
1,239,4,4,1,109,1,0.77234079997288096,1,1,0.53902190001099404,Test
1,240,2,1,0,122,1,0.96739283570786905,0,0,0,Test
1,241,5,3,2,110,1,0.74052563571604002,1,1,0.66585477138869498,Test
1,242,3,4,0,109,1,0.71263440002803702,2,1,0.50699373570387296,Test
1,243,5,2,2,120,1,0.98042839998379405,2,1,0.45103430000017403,Test
1,244,2,4,0,109,1,0.72165733570000201,1,1,0.47717303570243502,Test
1,245,5,1,2,122,1,0.86599753570044402,1,1,0.46808709998731501,Test
1,246,2,2,1,120,1,0.83658270002342805,0,0,0,Test
1,247,5,3,2,110,1,0.80229140000301402,1,1,0.70359469999675595,Test
1,248,1,4,0,109,1,0.69690629999968201,2,1,0.53428373567294296,Test
1,249,3,2,0,120,1,0.79818360001081601,2,1,0.568745235708775,Test
1,250,5,1,2,122,1,1.14035820000572,1,1,0.57524750000447999,Test
1,251,2,2,1,120,1,0.79412520001642395,2,1,0.55814269999973498,Test
1,252,5,1,2,122,1,1.0164144999871501,0,0,0,Test
1,253,4,4,1,109,1,0.82660719999694299,0,0,0,Test
1,254,2,3,0,110,1,0.819282599986764,1,1,0.96956383567885496,Test
1,255,1,4,0,109,1,0.84907900000689596,1,1,1.1839782282768301,Test
1,256,5,2,2,120,1,1.1121308357105599,0,0,0,Test
1,257,1,1,1,122,1,0.99145139998290699,1,1,0.87891200001467995,Test
1,258,5,3,2,110,1,1.05242270001327,2,1,0.61384284985251703,Test
1,259,4,1,0,122,1,0.91918420000001799,0,0,0,Test
1,260,5,3,2,109,0,0.77641979997861199,0,0,0,Test
1,261,1,2,0,120,1,0.82949373568408202,0,0,0,Test
1,262,4,4,1,109,1,0.80175183570827402,1,1,5.5331951999978601,Test
1,263,5,3,2,110,1,1.1111203000182299,2,1,0.91685664278338697,Test
1,264,2,2,1,120,1,0.94904120001592696,1,1,0.64356799999950498,Test
1,265,3,1,0,122,1,1.14420443569543,2,1,4.5567383000161499,Test
1,266,2,2,1,120,1,1.0554192000126901,2,1,4.2393579357012596,Test
1,267,3,3,1,110,1,0.92318109999178,2,1,0.503063100011786,Test
1,268,5,4,2,109,1,1.1342660000082101,2,1,0.45343330001924198,Test
1,269,4,1,0,122,1,0.97603310001431998,1,1,0.65945470001315698,Test
1,270,3,3,1,110,1,0.98650900000939201,0,0,0,Test
1,271,1,1,1,110,0,1.5211775357020101,0,0,0,Test
1,272,4,4,1,110,0,0.74694177135825202,2,1,1.16418079999858,Test
1,273,5,3,2,110,1,1.24681263571256,0,0,0,Test
1,274,3,2,0,120,1,1.1764805356797301,0,0,0,Test
1,275,4,4,1,109,1,0.71439913570066005,1,1,0.76177869999082803,Test
1,276,2,1,0,122,1,1.3627536999993,0,0,0,Test
1,277,5,3,2,110,1,0.89291130000492602,1,1,0.47550910001155,Test
1,278,3,4,0,109,1,0.77756933571072295,2,1,0.40125080000143498,Test
1,279,5,2,2,120,1,0.90656259999377697,2,1,4.5854799000080702,Test
1,280,2,4,0,109,1,0.93787493568379399,1,1,1.1525055000092801,Test
1,281,5,1,2,120,0,0.96747209999011796,1,1,0.73979510000208404,Test
1,282,2,2,1,120,1,1.07918589998735,0,0,0,Test
1,283,5,3,2,109,0,1.34194990000105,1,1,0.42800013569649298,Test
1,284,1,4,0,109,1,0.77046210001572002,2,1,0.57161840709159195,Test
1,285,3,2,0,120,1,0.875256100000115,2,1,0.39303510001627701,Test
1,286,5,1,2,122,1,1.14086929999758,1,1,0.68183823570143398,Test
1,287,2,2,1,120,1,0.96053183570620604,2,1,0.61376199999358505,Test
1,288,5,1,2,0,0,0,0,0,0,Test
1,289,4,4,1,109,1,1.1062119999842299,0,0,0,Test
1,290,2,3,0,110,1,0.95084990002214897,1,1,0.54408970000804402,Test
1,291,1,4,0,109,1,1.28845779999392,1,1,0.48969703569309803,Test
1,292,5,2,2,120,1,1.4805582000117301,0,0,0,Test
1,293,1,1,1,122,1,1.2217961999995199,1,1,3.9294354356825401,Test
1,294,5,3,2,110,1,0.97246570000425003,2,1,0.55661809997400302,Test
1,295,4,1,0,122,1,1.1411317000165599,0,0,0,Test
1,296,5,3,2,110,1,0.96597783570177898,0,0,0,Test
1,297,1,2,0,120,1,1.1032317357021399,0,0,0,Test
1,298,4,4,1,109,1,0.77527579999878105,1,1,0.59682000000611901,Test
1,299,5,3,2,110,1,1.2222769999934799,2,1,0.463180899998406,Test
1,300,2,2,1,120,1,1.12997389998054,1,1,0.49794309999560898,Test
1,301,3,1,0,0,0,0,2,1,1.3272297427756701,Test
1,302,2,2,1,120,1,1.23686633567559,2,1,0.476695599994855,Test
1,303,3,3,1,110,1,0.90695183569914695,2,1,0.49244283570442399,Test
1,304,5,4,2,109,1,0.93639233571593705,2,1,0.54692689998773902,Test
1,305,4,1,0,122,1,0.94441409999853898,1,1,0.52408770000329197,Test
1,306,3,3,1,110,1,0.87342910000006702,0,0,0,Test
1,307,1,1,1,122,1,1.1983198999951099,0,0,0,Test
1,308,4,4,1,109,1,0.98176840000087395,2,1,0.520621135714464,Test
1,309,5,3,2,110,1,0.79138179999426905,0,0,0,Test
1,310,3,2,0,120,1,0.89756169999600399,0,0,0,Test
1,311,4,4,1,109,1,0.90880799997830797,1,1,0.54976709999027695,Test
1,312,2,1,0,122,1,0.98278289998415902,0,0,0,Test
1,313,5,3,2,110,1,0.789956535678357,1,1,0.630168235686142,Test
1,314,3,4,0,109,1,0.80318960000295203,2,1,0.49374689999967802,Test
1,315,5,2,2,120,1,0.92170299999997995,2,1,0.61565810002502996,Test
1,316,2,4,0,109,1,0.75941920001059804,1,1,0.54333600000245497,Test
1,317,5,1,2,122,1,1.2380374000058501,1,1,8.74900493570021,Test
1,318,2,2,1,120,1,1.0310358999995499,0,0,0,Test
1,319,5,3,2,110,1,0.83318173571024101,1,1,0.53886149998288602,Test
1,320,1,4,0,109,1,0.70649250000133201,2,1,0.51653403570526302,Test
1,321,3,2,0,120,1,0.810423835704569,2,1,0.59409367849002603,Test
1,322,5,1,2,122,1,0.88893369998549998,1,1,0.43979793571634201,Test
1,323,2,2,1,120,1,1.06387000001268,2,1,0.52598750000470296,Test
1,324,5,1,2,122,1,0.703773699991871,0,0,0,Test
1,325,4,4,1,109,1,0.75182639999547995,0,0,0,Test
1,326,2,3,0,110,1,0.77849753570626501,1,1,0.56489192121080101,Test
1,327,1,4,0,109,1,0.78007103569689196,1,1,0.58747494276030898,Test
1,328,5,2,2,120,1,0.898779699986335,0,0,0,Test
1,329,1,1,1,122,1,0.79854363569757003,1,1,0.52914633569889702,Test
1,330,5,3,2,110,1,0.72705680000945005,2,1,0.59200013568624898,Test
1,331,4,1,0,122,1,0.95833503571338996,0,0,0,Test
1,332,5,3,2,110,1,1.2414542000042299,0,0,0,Test
1,333,1,2,0,120,1,1.0340615999884899,0,0,0,Test
1,334,4,4,1,109,1,0.90070950001245398,1,1,0.61953129997709799,Test
1,335,5,3,2,110,1,0.77498789998935502,2,1,0.76344280000193998,Test
1,336,2,2,1,120,1,0.82721803570166197,1,1,0.54666480000014395,Test
1,337,3,1,0,122,1,0.90597449999768298,2,1,0.91642423570738196,Test
1,338,2,2,1,120,1,0.81833360000746302,2,1,0.52139589999569602,Test
1,339,3,3,1,110,1,0.85730863569187898,2,1,0.58889843570068501,Test
1,340,5,4,2,109,1,0.86643080000067096,2,1,0.55415899999206897,Test
1,341,4,1,0,122,1,0.98619180000969198,1,1,0.43316109999432201,Test
1,342,3,3,1,110,1,0.77929179999046005,0,0,0,Test
1,343,1,1,1,122,1,1.31439559999853,0,0,0,Test
1,344,4,4,1,109,1,0.94649119998211995,2,1,0.762806435697712,Test
1,345,5,3,2,110,1,0.90671859998838,0,0,0,Test
1,346,3,2,0,120,1,0.97994389999075804,0,0,0,Test
1,347,4,4,1,109,1,0.81475273572141305,1,1,0.49895113569800698,Test
1,348,2,1,0,122,1,0.93938490000437003,0,0,0,Test
1,349,5,3,2,110,1,0.79719573570764601,1,1,0.42751423569279701,Test
1,350,3,4,0,109,1,0.82890283569577194,2,1,0.58845483569893997,Test
1,351,5,2,2,120,1,0.92807513571460698,2,1,0.48905533572542498,Test
1,352,2,4,0,109,1,0.68627040000865203,1,1,0.49038073571864499,Test
1,353,5,1,2,122,1,1.1017931000096699,1,1,0.54334549998748105,Test
1,354,2,2,1,120,1,1.0070914000098099,0,0,0,Test
1,355,5,3,2,110,1,1.0819819000025701,1,1,0.68646969998371798,Test
1,356,1,4,0,109,1,1.1913073000032499,2,1,1.06379352122894,Test
1,357,3,2,0,120,1,1.0050664999871499,2,1,0.50295090000145104,Test
1,358,5,1,2,122,1,1.0762448357127099,1,1,0.55450967137585405,Test
1,359,2,2,1,120,1,0.83027540001785405,2,1,0.58205890707904495,Test
1,360,5,1,2,122,1,0.99567699999897696,0,0,0,Test
2,1,2,2,1,120,1,0.58499053522336897,0,0,0,Test
2,2,1,1,1,122,1,0.717812099999946,0,0,0,Test
2,3,2,2,1,120,1,0.57869569999979797,1,1,0.35845700000004399,Test
2,4,4,3,0,110,1,0.78629960000012,1,1,0.27894599999990499,Test
2,5,5,1,2,122,1,0.68574393522340005,2,1,0.251499499999909,Test
2,6,4,4,1,109,1,0.63739333522357799,0,0,0,Test
2,7,3,3,1,110,1,0.48923733522337898,0,0,0,Test
2,8,1,2,0,120,1,0.76883380000003898,1,1,0.43383230000017697,Test
2,9,4,4,1,109,1,0.87377060000017104,1,1,0.41542319999985,Test
2,10,3,1,0,122,1,0.80989109999995901,0,0,0,Test
2,11,5,4,2,109,1,1.0426635352234801,0,0,0,Test
2,12,1,1,1,122,1,0.49463389999982599,2,1,0.48169670000015702,Test
2,13,5,4,2,109,1,0.69954649999999696,0,0,0,Test
2,14,2,1,0,122,1,0.80473269999993102,0,0,0,Test
2,15,5,3,2,110,1,1.44607240000005,0,0,0,Test
2,16,4,4,1,109,1,0.61719323522334002,2,1,0.81616809999991402,Test
2,17,5,2,2,120,1,0.98037409999983505,0,0,0,Test
2,18,2,3,0,110,1,1.12298840000017,1,1,0.302543900000046,Test
2,19,5,4,2,109,1,0.59433200000012198,2,1,0.27600559999996199,Test
2,20,1,2,0,120,1,1.14537840000003,0,0,0,Test
2,21,4,3,0,110,1,1.3647356352235001,2,1,0.582588135223432,Test
2,22,2,2,1,120,1,0.71589570000014702,2,1,0.34300179999991098,Test
2,23,3,1,0,122,1,0.83038450000003705,1,1,0.33771683522331802,Test
2,24,1,2,0,120,1,0.77039429999990705,2,1,0.29656920000002202,Test
2,25,5,4,2,0,0,0,2,1,0.70578319999981398,Test
2,26,4,1,0,122,1,0.59785080000005997,2,1,0.32658309999988,Test
2,27,5,3,2,110,1,0.85053459999994596,1,1,0.36830813522351502,Test
2,28,3,4,0,109,1,0.29468689999998798,0,0,0,Test
2,29,5,2,2,120,1,0.66677879999997502,1,1,0.52697299999999803,Test
2,30,4,3,0,110,1,0.96636249999983204,2,1,0.413059752233494,Test
2,31,5,2,2,120,1,0.81395403522333298,1,1,0.33822049999980702,Test
2,32,3,3,1,110,1,0.80205733522348099,1,1,0.42033029999993199,Test
2,33,5,4,2,109,1,0.50941213522332895,1,1,0.300439599999891,Test
2,34,1,1,1,122,1,0.69833723522333502,2,1,0.53414973522353704,Test
2,35,5,3,2,110,1,0.68603213522328599,2,1,0.284189799999922,Test
2,36,1,1,1,122,1,0.48601423522336501,1,1,0.30253100000004501,Test
2,37,2,2,1,120,1,1.0476447352234599,0,0,0,Test
2,38,1,1,1,122,1,0.60433073522335701,0,0,0,Test
2,39,2,2,1,120,1,1.47624413522362,1,1,0.65480063522341003,Test
2,40,4,3,0,110,1,0.936253099999931,1,1,0.24626580000017401,Test
2,41,5,1,2,122,1,0.73497223522349497,2,1,0.30677369999989401,Test
2,42,4,4,1,109,1,0.42825399999992397,0,0,0,Test
2,43,3,3,1,110,1,0.58847960000002797,0,0,0,Test
2,44,1,2,0,120,1,0.71237210000003903,1,1,0.42645243522360898,Test
2,45,4,4,1,109,1,0.78453710000008003,1,1,0.37939290000008402,Test
2,46,3,1,0,122,1,0.84328573522361705,0,0,0,Test
2,47,5,4,2,109,1,0.65673359999982495,0,0,0,Test
2,48,1,1,1,122,1,0.64744120000000305,2,1,0.55705823522339404,Test
2,49,5,4,2,109,1,1.08755493522335,0,0,0,Test
2,50,2,1,0,122,1,0.81959120000010399,0,0,0,Test
2,51,5,3,2,110,1,0.71971669999993504,0,0,0,Test
2,52,4,4,1,109,1,0.55251900000007503,2,1,0.38553119999983199,Test
2,53,5,2,2,120,1,0.627393535223291,0,0,0,Test
2,54,2,3,0,110,1,0.78994929999998897,1,1,0.29330060000006603,Test
2,55,5,4,2,109,1,0.65730053522338505,2,1,0.57509630000004097,Test
2,56,1,2,0,120,1,0.829390535223411,0,0,0,Test
2,57,4,3,0,110,1,0.85042133522347296,2,1,0.37983830000007401,Test
2,58,2,2,1,120,1,0.59405579999997804,2,1,0.268864735223588,Test
2,59,3,1,0,122,1,0.60404109999990396,1,1,0.31856051701015498,Test
2,60,1,2,0,120,1,0.61340513522350204,2,1,0.27168183522348999,Test
2,61,5,4,2,109,1,0.73488520000000801,2,1,0.29156753522329398,Test
2,62,4,1,0,122,1,0.60836850000009701,2,1,0.24949797044678201,Test
2,63,5,3,2,110,1,0.76734217044668196,1,1,0.26095610000015801,Test
2,64,3,4,0,109,1,0.71791943522339396,0,0,0,Test
2,65,5,2,2,120,1,0.60597923522345798,1,1,0.30093299999998602,Test
2,66,4,3,0,122,0,0.81982240000002105,2,1,0.49181090000001898,Test
2,67,5,2,2,120,1,0.74314249999997595,1,1,0.44326109999997199,Test
2,68,3,3,1,110,1,0.67523589999996203,1,1,0.26087239999992601,Test
2,69,5,4,2,109,1,0.918174099999987,1,1,0.31420523522342603,Test
2,70,1,1,1,122,1,0.65477869999995197,2,1,0.34991330000002602,Test
2,71,5,3,2,110,1,0.93287490000011497,2,1,0.32564950000005399,Test
2,72,1,1,1,122,1,0.64821233522343402,1,1,0.47546499999998598,Test
2,73,2,2,1,120,1,0.807247200000347,0,0,0,Test
2,74,1,1,1,122,1,0.65218460000005496,0,0,0,Test
2,75,2,2,1,120,1,0.69002453522307405,1,1,0.69186333522338805,Test
2,76,4,3,0,110,1,0.85451883522364402,1,1,0.26452309999967799,Test
2,77,5,1,2,122,1,0.65255799999977204,2,1,0.35228719999986402,Test
2,78,4,4,1,109,1,0.51723619999984305,0,0,0,Test
2,79,3,3,1,110,1,0.70461310000018795,0,0,0,Test
2,80,1,2,0,120,1,0.71109789999991302,1,1,0.243788335223144,Test
2,81,4,4,1,109,1,0.72410300000001404,1,1,0.43122690000018299,Test
2,82,3,1,0,122,1,0.85985753522345498,0,0,0,Test
2,83,5,4,2,109,1,1.0015289352236301,0,0,0,Test
2,84,1,1,1,122,1,0.56991883522323405,2,1,0.60696570000027406,Test
2,85,5,4,2,109,1,0.95035010000037801,0,0,0,Test
2,86,2,1,0,122,1,0.60796829999981095,0,0,0,Test
2,87,5,3,2,109,0,0.543414835223757,0,0,0,Test
2,88,4,4,1,109,1,0.64944700000023703,2,1,0.62857983522326299,Test
2,89,5,2,2,120,1,1.8513412000002101,0,0,0,Test
2,90,2,3,0,110,1,1.0382477352236501,1,1,0.678689635223236,Test
2,91,5,4,2,109,1,0.73066259999995997,2,1,0.37024019999989799,Test
2,92,1,2,0,120,1,0.75221503522334399,0,0,0,Test
2,93,4,3,0,110,1,0.84874059999992801,2,1,0.548623199999838,Test
2,94,2,2,1,120,1,0.61080529999981104,2,1,0.31066337044694597,Test
2,95,3,1,0,122,1,0.80474613522346805,1,1,0.28955100000030098,Test
2,96,1,2,0,120,1,0.62984883522358404,2,1,0.26060933522376201,Test
2,97,5,4,2,109,1,0.53930229999969004,2,1,0.366755399999875,Test
2,98,4,1,0,122,1,0.61506033522346104,2,1,0.254207635223338,Test
2,99,5,3,2,109,0,0.68244989999993799,1,1,0.36825550000003199,Test
2,100,3,4,0,109,1,0.86017083522347104,0,0,0,Test
2,101,5,2,2,120,1,0.91734550000001003,1,1,0.29760093522350001,Test
2,102,4,3,0,110,1,0.78253419999987295,2,1,0.325806800000009,Test
2,103,5,2,2,120,1,0.67790403522349196,1,1,0.352264200000036,Test
2,104,3,3,1,110,1,0.79279980000001204,1,1,0.39840449999974198,Test
2,105,5,4,2,109,1,0.57146169999987295,1,1,0.30518440000014402,Test
2,106,1,1,1,122,1,0.53754873522348101,2,1,0.30586249999987603,Test
2,107,5,3,2,110,1,0.68638303522357103,2,1,0.26434199999994201,Test
2,108,1,1,1,122,1,0.68839699999989501,1,1,0.260507435223644,Test
2,109,2,2,1,120,1,0.52541580000024601,0,0,0,Test
2,110,1,1,1,122,1,0.83935519999977304,0,0,0,Test
2,111,2,2,1,120,1,0.55468693522379897,1,1,0.31303849999994798,Test
2,112,4,3,0,109,0,0.69638020000002099,1,1,0.28780499999993497,Test
2,113,5,1,2,122,1,0.67912059999980601,2,1,0.41361873522328102,Test
2,114,4,4,1,109,1,0.80400483522362298,0,0,0,Test
2,115,3,3,1,110,1,0.37784240000019098,0,0,0,Test
2,116,1,2,0,0,0,0,1,1,0.61623670000017206,Test
2,117,4,4,1,109,1,1.2387117999996899,1,1,0.50808880000022305,Test
2,118,3,1,0,122,1,0.838797635223273,0,0,0,Test
2,119,5,4,2,109,1,1.1055149352232501,0,0,0,Test
2,120,1,1,1,122,1,0.58895063522368196,2,1,0.69906373522326304,Test
2,121,5,4,2,109,1,0.60341650000009395,0,0,0,Test
2,122,2,1,0,122,1,0.63289973522341803,0,0,0,Test
2,123,5,3,2,110,1,0.48979633522321803,0,0,0,Test
2,124,4,4,1,109,1,0.69201310000016802,2,1,0.46915080000007903,Test
2,125,5,2,2,120,1,0.452772099999947,0,0,0,Test
2,126,2,3,0,110,1,0.59012819999998101,1,1,0.43065667611699598,Test
2,127,5,4,2,0,0,0,2,1,0.452351487456781,Test
2,128,1,2,0,120,1,0.85323430000016698,0,0,0,Test
2,129,4,3,0,110,1,1.0700761000002801,2,1,0.547660000000178,Test
2,130,2,2,1,120,1,0.66560660000004701,2,1,0.393606399999953,Test
2,131,3,1,0,122,1,0.74009119999982398,1,1,0.287466400000085,Test
2,132,1,2,0,120,1,1.2126307999997199,2,1,0.30471850000003498,Test
2,133,5,4,2,109,1,0.467309999999998,2,1,0.283177835223341,Test
2,134,4,1,0,122,1,0.67890859999988595,2,1,0.31560859999990498,Test
2,135,5,3,2,110,1,0.61559360000001095,1,1,0.25111479999986802,Test
2,136,3,4,0,109,1,0.84567160000006003,0,0,0,Test
2,137,5,2,2,120,1,0.72690979999970295,1,1,0.83341173522376299,Test
2,138,4,3,0,110,1,1.01733353522377,2,1,0.27090693522359299,Test
2,139,5,2,2,120,1,0.72995880000007696,1,1,0.298792435223731,Test
