N,Word,Color,Congruency,Response,Accuracy,RT,Orientation,Accuracy2,RT2,P,Congruence,Type,Excluded
288,1,1,1,122,1,0.56462373840622604,2,1,0.46886543848086187,50,Congruent,GO,0
289,2,2,1,120,1,0.37944003846496288,2,1,0.41636819997802388,50,Congruent,GO,1
290,1,1,1,122,1,0.66041537711862486,2,1,0.45899409998673901,50,Congruent,GO,0
291,2,2,1,120,1,0.571827138424851,1,1,0,50,Congruent,NO-GO,0
292,4,3,0,109,0,0.51460990007035401,2,1,0.48430087871383892,50,Incongruent,GO,0
293,5,1,2,122,1,0.55118333839345701,2,1,0.36544773844070688,50,Neutral,GO,0
294,4,4,1,109,1,0.58929723850451388,1,1,0,50,Congruent,NO-GO,0
295,3,3,1,110,1,0.43812503851950202,1,1,0,50,Congruent,NO-GO,0
296,1,2,0,120,1,0.89420487696770601,2,1,0.49187409994192388,50,Incongruent,GO,0
297,4,4,1,109,1,0.42877275403588988,2,1,0.36198191554285603,50,Congruent,GO,0
298,3,1,0,122,1,0.51507573842536702,2,1,0.34892440005205588,50,Incongruent,GO,0
299,5,4,2,109,1,0.47628883842844488,1,1,0,50,Neutral,NO-GO,0
300,1,1,1,122,1,0.52262785402126588,2,1,0.348782500019297,50,Congruent,GO,0
301,5,4,2,109,1,0.54015730007086005,2,1,0.63949059997685287,50,Neutral,GO,0
302,2,1,0,122,1,0.47248260001651893,1,0,0.450160738429986,50,Incongruent,False Alarm,0
303,5,3,2,110,1,0.69526183849666301,2,1,0.37479039991740087,50,Neutral,GO,0
304,4,4,1,109,1,0.55784895399119705,1,1,0,50,Congruent,NO-GO,0
305,5,2,2,120,1,0.92211889999453001,1,1,0,50,Neutral,NO-GO,0
306,2,3,0,110,1,0.79314239998348102,2,1,0.50388850003946595,50,Incongruent,GO,0
307,5,4,2,109,1,0.59892550006043188,2,1,0.361183738452382,50,Neutral,GO,0
308,1,2,0,120,1,0.63681011553853795,2,1,0.37723939993884392,50,Incongruent,GO,0
309,4,3,0,110,1,0.62274450005497795,2,1,0.35801203839946488,50,Incongruent,GO,0
310,2,2,1,120,1,0.64594997698441203,2,1,0.42297720001079092,50,Congruent,GO,0
311,3,1,0,122,1,0.675427876994945,1,1,0,50,Incongruent,NO-GO,0
312,1,2,0,120,1,0.49877223838120688,2,1,0.33923573850188388,50,Incongruent,GO,0
313,5,4,2,109,1,0.53565303841605805,1,1,0,50,Neutral,NO-GO,0
314,4,1,0,122,1,0.57893567706923887,2,1,0.37074159993790101,50,Incongruent,GO,0
315,5,3,2,110,1,1.12358973838855,1,1,0,50,Neutral,NO-GO,0
316,3,4,0,109,1,0.81225209997501202,1,1,0,50,Incongruent,NO-GO,0
317,5,2,2,120,1,0.877764399978332,1,1,0,50,Neutral,NO-GO,0
318,4,3,0,110,1,0.40317917696666,1,1,0,50,Incongruent,NO-GO,0
319,5,2,2,120,1,0.68549537705257502,1,1,0,50,Neutral,NO-GO,0
320,3,3,1,110,1,0.48340360005386201,2,1,0.48817550006788202,50,Congruent,GO,0
321,5,4,2,109,1,0.64868159999605302,1,1,0,50,Neutral,NO-GO,0
322,1,1,1,122,1,0.56280057702679187,2,1,0.64554180006962303,50,Congruent,GO,0
323,5,3,2,110,1,0.49053043848834887,1,1,0,50,Neutral,NO-GO,0
324,1,1,1,122,1,0.52377630001865305,2,1,0.57416523841675404,50,Congruent,GO,0
325,2,2,1,120,1,0.64979409996885795,2,1,0.38165883847977988,50,Congruent,GO,1
326,1,1,1,122,1,0.59672697703354105,2,1,0.31840333843138102,50,Congruent,GO,0
327,2,2,1,120,1,0.63895503839012202,1,1,0,50,Congruent,NO-GO,0
328,4,3,0,110,1,0.97689851559698604,2,1,0.35394003847613892,50,Incongruent,GO,0
329,5,1,2,122,1,0.61765605397522505,2,1,0.355228638392873,50,Neutral,GO,0
330,4,4,1,109,1,0.43109627708326992,1,1,0,50,Congruent,NO-GO,0
331,3,3,1,110,1,0.73772507708054003,1,1,0,50,Congruent,NO-GO,0
332,1,2,0,122,0,0.60017727711238,2,1,0.37538373854476992,50,Incongruent,GO,0
333,4,4,1,109,1,0.47726057702675501,2,1,0.35473010002169802,50,Congruent,GO,0
334,3,1,0,122,1,0.64010675402823802,2,1,0.327355499961413,50,Incongruent,GO,0
335,5,4,2,109,1,0.46704123844392592,1,0,0.34985769994091193,50,Neutral,False Alarm,0
336,1,1,1,122,1,0.92933351558167476,2,1,0.57847113837487985,50,Congruent,GO,0
337,5,4,2,109,1,0.69380490004550688,2,1,0.35990139993373288,50,Neutral,GO,0
338,2,1,0,120,0,0.81248963845428102,1,1,0,50,Incongruent,NO-GO,0
339,5,3,2,110,1,0.390422753989697,2,1,0.39207820000592603,50,Neutral,GO,0
340,4,4,1,109,1,0.53049433848354988,1,1,0,50,Congruent,NO-GO,0
341,5,2,2,120,1,0.500019177095965,1,1,0,50,Neutral,NO-GO,0
342,2,3,0,110,1,0.558812100091018,2,1,0.39264673844445502,50,Incongruent,GO,0
343,5,4,2,109,1,0.60701783839613188,2,1,0.35630949994083488,50,Neutral,GO,0
344,1,2,0,120,1,0.664425100083463,2,1,0.37900693842675492,50,Incongruent,GO,0
345,4,3,0,110,1,0.614030577009544,2,1,0.40902441553771501,50,Incongruent,GO,0
346,2,2,1,120,1,0.47038527706172301,2,1,0.33342999999877088,50,Congruent,GO,0
347,3,1,0,122,1,0.46135281550232288,1,1,0,50,Incongruent,NO-GO,0
348,1,2,0,120,1,0.69300009997095902,2,1,0.42458919994533101,50,Incongruent,GO,0
349,5,4,2,109,1,0.73268363846000295,1,1,0,50,Neutral,NO-GO,0
350,4,1,0,122,1,0.556897199945524,2,1,0.41159350005909801,50,Incongruent,GO,0
351,5,3,2,110,1,0.61152643850073185,1,1,0,50,Neutral,NO-GO,0
352,3,4,0,109,1,0.80046319996472504,1,1,0,50,Incongruent,NO-GO,0
353,5,2,2,120,1,0.50034457701258395,1,1,0,50,Neutral,NO-GO,0
354,4,3,0,110,1,0.38086865399964193,1,1,0,50,Incongruent,NO-GO,0
355,5,2,2,120,1,0.51610990008339286,1,1,0,50,Neutral,NO-GO,0
356,3,3,1,110,1,0.47190093842800701,2,1,0.33447667711880102,50,Congruent,GO,0
357,5,4,2,109,1,0.61960237694438602,1,1,0,50,Neutral,NO-GO,0
358,1,1,1,122,1,0.51499830000102487,2,1,0.59956693847197995,50,Congruent,GO,0
359,5,3,2,110,1,0.42921013839077188,1,1,0,50,Neutral,NO-GO,0
360,1,1,1,122,1,0.65113817702513188,2,1,0.41370629996526992,50,Congruent,GO,0
1,3,3,1,110,1,0.84539387095719587,2,1,0.57469137781299695,51,Congruent,GO,1
2,1,4,0,109,1,0.71919249999336887,2,1,0.58862513548228901,51,Incongruent,GO,0
3,2,2,1,120,1,0.69398793543223303,1,0,0.552611799910665,51,Congruent,False Alarm,0
4,4,4,1,109,1,0.73324900004081395,2,1,0.42820699990261302,51,Congruent,GO,0
5,5,3,2,110,1,0.80739409988746103,2,1,0.56484123540576603,51,Neutral,GO,0
6,1,1,1,122,1,1.0160160353407299,1,1,0,51,Congruent,NO-GO,0
7,5,2,2,120,1,0.76098053541500088,1,1,0,51,Neutral,NO-GO,0
8,3,3,1,110,1,0.80644910002592995,2,1,0.55886937095783695,51,Congruent,GO,0
9,4,4,1,109,1,0.936237706337124,2,1,0.61406449996866286,51,Congruent,GO,0
10,3,2,0,120,1,0.872972041950561,2,1,0.48321758455131192,51,Incongruent,GO,0
11,1,1,1,122,1,0.81673329998739086,1,1,0,51,Congruent,NO-GO,0
12,4,4,1,109,1,0.73671853542327903,2,1,0.51026394194923286,51,Congruent,GO,0
13,3,1,0,122,1,0.85010000003967401,2,1,0.55267419992014788,51,Incongruent,GO,0
14,5,4,2,109,1,0.48261573538184188,1,1,0,51,Neutral,NO-GO,0
15,4,1,0,122,1,0.95174239994957999,2,1,0.473437935346738,51,Incongruent,GO,0
16,3,3,1,110,1,0.76489970635157101,1,1,0,51,Congruent,NO-GO,0
17,2,4,0,109,1,0.67930770001839902,1,1,0,51,Incongruent,NO-GO,0
18,3,3,1,110,1,0.760996435419656,2,1,0.56077189999632504,51,Congruent,GO,0
19,5,4,2,109,1,0.67094693542458095,2,1,0.48426433536224101,51,Neutral,GO,0
20,4,1,0,122,1,0.81004829995799787,2,1,0.52718633541371696,51,Incongruent,GO,0
21,5,2,2,122,0,0.87597673537675302,2,1,0.53139561635907695,51,Neutral,GO,0
22,4,3,0,110,1,0.77124747098423485,2,1,0.47619774192571601,51,Incongruent,GO,0
23,1,2,0,120,1,0.84211680002044886,1,1,0,51,Incongruent,NO-GO,0
24,5,3,2,110,1,0.75816143536940195,2,1,0.39604170003440192,51,Neutral,GO,0
25,5,2,2,120,1,0.55633043544367,1,1,0,51,Neutral,NO-GO,0
26,1,3,0,110,1,0.78375349997077104,2,1,0.50424704200122505,51,Incongruent,GO,0
27,5,4,2,109,1,0.68125573534052786,1,1,0,51,Neutral,NO-GO,0
28,4,2,0,120,1,0.58979743544478003,2,1,0.55477454198989995,51,Incongruent,GO,0
29,5,1,2,122,1,0.70451670000329603,1,1,0,51,Neutral,NO-GO,0
30,2,4,0,109,1,0.57582380005624201,1,1,0,51,Incongruent,NO-GO,0
31,5,3,2,120,0,0.86847643542569086,1,1,0,51,Neutral,NO-GO,0
32,4,1,0,122,1,1.2079700353788201,1,1,0,51,Incongruent,NO-GO,0
33,2,2,1,122,0,0.85441250004805602,2,1,0.56047363544348605,51,Congruent,GO,0
34,5,1,2,122,1,1.2495938999345499,1,1,0,51,Neutral,NO-GO,0
35,2,2,1,120,1,0.61527813540305887,2,1,0.56100777746178188,51,Congruent,GO,0
36,5,1,2,122,1,0.81029513548128285,1,1,0,51,Neutral,NO-GO,0
37,3,3,1,110,1,0.78916563536040485,2,1,0.50715880002826486,51,Congruent,GO,1
38,1,4,0,109,1,0.930022899992764,2,1,1.02424457098823,51,Incongruent,GO,0
39,2,2,1,120,1,0.54346663551405106,1,1,0,51,Congruent,NO-GO,0
40,4,4,1,109,1,0.77113250002730604,2,1,0.55883183551486604,51,Congruent,GO,0
41,5,3,2,110,1,0.76162513543386001,2,1,0.70020109997130886,51,Neutral,GO,0
42,1,1,1,122,1,1.002851700061,1,1,0,51,Congruent,NO-GO,0
43,5,2,2,120,1,0.70156613539438695,1,1,0,51,Neutral,NO-GO,0
44,3,3,1,110,1,1.21458363544662,2,1,0.57445810642093387,51,Congruent,GO,0
45,4,4,1,109,1,0.72092690004501503,2,1,0.61395249993074685,51,Congruent,GO,0
46,3,2,0,120,1,0.56475287093780902,2,1,0.48962637106888002,51,Incongruent,GO,0
47,1,1,1,122,1,0.92810613545589205,1,1,0,51,Congruent,NO-GO,0
48,4,4,1,109,1,0.39282790001016088,2,1,0.51001800643280204,51,Congruent,GO,0
49,3,1,0,122,1,0.72528199991211295,2,1,0.54432320001069501,51,Incongruent,GO,0
50,5,4,2,109,1,0.76439359993673905,1,1,0,51,Neutral,NO-GO,0
51,4,1,0,122,1,0.44260027108248301,2,1,0.42435350641608188,51,Incongruent,GO,0
52,3,3,1,110,1,1.1995627064025001,1,1,0,51,Congruent,NO-GO,0
53,2,4,0,109,1,1.26100779999979,1,1,0,51,Incongruent,NO-GO,0
54,3,3,1,110,1,0.82316359994001687,2,1,0.54097797744907405,51,Congruent,GO,0
55,5,4,2,109,1,0.70389683544635795,2,1,0.53373907099012285,51,Neutral,GO,0
56,4,1,0,122,1,1.4709175354801101,2,1,0.58898240001872204,51,Incongruent,GO,0
57,5,2,2,120,1,0.78167219995520987,2,1,0.50154914206359502,51,Neutral,GO,0
58,4,3,0,110,1,0.76947913551703095,2,1,0.39973548392299602,51,Incongruent,GO,0
59,1,2,0,120,1,0.59609583532437704,1,1,0,51,Incongruent,NO-GO,0
60,5,3,2,110,1,1.00848983542528,2,1,0.62686800002120402,51,Neutral,GO,0
61,5,2,2,120,1,0.57213573541957885,1,1,0,51,Neutral,NO-GO,0
62,1,3,0,110,1,0.77422247105278086,2,1,0.69355087738949805,51,Incongruent,GO,0
63,5,4,2,109,1,0.78945300006307695,1,1,0,51,Neutral,NO-GO,0
64,4,2,0,120,1,1.2458150000311401,2,1,0.52700444194488205,51,Incongruent,GO,0
65,5,1,2,122,1,0.62424269993789505,1,1,0,51,Neutral,NO-GO,0
66,2,4,0,109,1,0.81346207100432388,1,1,0,51,Incongruent,NO-GO,0
67,5,3,2,110,1,0.83113163546659086,1,1,0,51,Neutral,NO-GO,0
68,4,1,0,122,1,0.79021310643292986,1,1,0,51,Incongruent,NO-GO,0
69,2,2,1,120,1,0.57373179995920487,2,1,0.57219267101027105,51,Congruent,GO,0
70,5,1,2,122,1,1.0008881354006001,1,1,0,51,Neutral,NO-GO,0
71,2,2,1,120,1,0.84926609997637603,2,1,0.56719674193300285,51,Congruent,GO,0
72,5,1,2,122,1,1.0498439000221,1,1,0,51,Neutral,NO-GO,0
73,3,3,1,110,1,0.67904337099753287,2,1,0.34937459998764092,51,Congruent,GO,1
74,1,4,0,109,1,0.55604840000160005,2,1,0.49729873542673902,51,Incongruent,GO,0
75,2,2,1,120,1,0.52982623549178187,1,1,0,51,Congruent,NO-GO,0
76,4,4,1,109,1,0.79988054197747305,2,1,0.54530133237130884,51,Congruent,GO,0
77,5,3,2,110,1,0.747777735348791,2,1,0.52168277103919503,51,Neutral,GO,0
78,1,1,1,122,1,0.82888793549500395,1,1,0,51,Congruent,NO-GO,0
79,5,2,2,120,1,0.433591635432094,1,1,0,51,Neutral,NO-GO,0
80,3,3,1,110,1,0.77944220008794185,2,1,0.583877499913797,51,Congruent,GO,0
81,4,4,1,109,1,0.41160410002339592,2,1,0.87282290647271987,51,Congruent,GO,0
82,3,2,0,120,1,0.559249235433526,2,1,0.54407397098839305,51,Incongruent,GO,0
83,1,1,1,122,1,0.664169900002889,1,1,0,51,Congruent,NO-GO,0
84,4,4,1,109,1,0.75305790000129502,2,1,0.55126037099398695,51,Congruent,GO,0
85,3,1,0,122,1,0.60278399998787802,2,1,0.53213969990611087,51,Incongruent,GO,0
86,5,4,2,109,1,0.51783743547275685,1,1,0,51,Neutral,NO-GO,0
87,4,1,0,122,1,0.485714441980235,2,1,0.47117600066121701,51,Incongruent,GO,0
88,3,3,1,110,1,0.91030129999853704,1,1,0,51,Congruent,NO-GO,0
89,2,4,0,109,1,0.44653949991334202,1,1,0,51,Incongruent,NO-GO,0
90,3,3,1,110,1,0.59711339999921587,2,1,0.51992084202356603,51,Congruent,GO,0
91,5,4,2,109,1,0.60889613535255205,2,1,0.56810973538085785,51,Neutral,GO,0
92,4,1,0,122,1,0.93674553534947302,2,1,0.49774944200180488,51,Incongruent,GO,0
93,5,2,2,122,0,1.21617587096989,2,1,0.828382199979387,51,Neutral,GO,0
94,4,3,0,110,1,0.81452559994067986,2,1,0.53961337741930004,51,Incongruent,GO,0
95,1,2,0,120,1,0.87881559995003,1,1,0,51,Incongruent,NO-GO,0
96,5,3,2,110,1,0.41193750000093088,2,1,0.552890535444021,51,Neutral,GO,0
97,5,2,2,120,1,0.560767835471779,1,1,0,51,Neutral,NO-GO,0
98,1,3,0,110,1,0.70747620007023204,2,1,0.369487306452356,51,Incongruent,GO,0
99,5,4,2,109,1,0.43143933534156492,1,1,0,51,Neutral,NO-GO,0
100,4,2,0,120,1,0.51796227099839587,2,1,0.35618130001239501,51,Incongruent,GO,0
101,5,1,2,122,1,0.96897567110136196,1,1,0,51,Neutral,NO-GO,0
102,2,4,0,109,1,0.666127000004053,1,1,0,51,Incongruent,NO-GO,0
